0,84.04586625
0.01,87.27743068
0.01,83.76222044
0.02,85.94905384
0.02,83.11371984
0.03,84.59418431
0.03,82.32624735
0.04,83.33987869
0.04,81.51875911
0.05,82.22383009
0.05,80.74944109
0.06,81.24845022
0.06,80.04337841
0.07,80.40271225
0.07,79.40837846
0.08,79.67144669
0.08,78.8436665
0.09,79.03925341
0.09,78.34453136
0.1,78.49202767
0.1,77.90474619
0.11,78.01742945
0.11,77.51779024
0.12,77.60489947
0.12,77.17743296
0.13,77.24549725
0.13,76.8779838
0.14,76.93168536
0.14,76.61437036
0.15,76.65711355
0.15,76.38213174
0.16,76.41642402
0.16,76.17737337
0.17,76.20508394
0.17,75.99670706
0.18,76.01924508
0.18,75.83718852
0.19,75.85562752
0.19,75.69625833
0.2,75.71142417
0.2,75.57168855
0.21,75.58422235
0.21,75.46153587
0.22,75.47193964
0.22,75.36410113
0.23,75.37277108
0.23,75.27789463
0.24,75.28514585
0.24,75.20160656
0.25,75.2076914
0.25,75.1340819
0.26,75.13920386
0.26,75.07429916
0.27,75.07862338
0.27,75.0213522
0.28,75.02418937
0.28,74.97721742
0.29,74.97800536
0.29,74.94510654
0.3,74.9456819
0.3,74.92326604
0.31,74.92369048
0.31,74.90916744
0.32,74.90948415
0.32,74.90092321
0.33,74.90116351
0.33,74.89709326
0.34,74.89728045
0.34,74.89655753
0.35,74.89670932
0.35,74.89842997
0.36,74.89856007
0.36,74.90199894
0.37,74.9021181
0.37,74.90668507
0.38,74.90680184
0.38,74.9120109
0.39,74.91213213
0.39,74.91757858
0.4,74.91770979
0.4,74.92305329
0.41,74.92319893
0.41,74.92815069
0.42,74.92831434
0.42,74.93262733
0.43,74.93281185
0.43,74.93627319
0.44,74.93648084
0.44,74.9389059
0.45,74.93913164
0.45,74.94036029
0.46,74.94060581
0.46,74.94049594
0.47,74.94076994
0.47,74.93919677
0.48,74.93949996
0.48,74.93635314
0.49,74.93668594
0.49,74.93186744
0.5,74.93223004
0.5,74.9256525
0.51,74.9260449
0.51,74.91763023
0.52,74.91805225
0.52,74.90773051
0.53,74.90818183
0.53,74.89589026
0.54,74.89637043
0.54,74.88205261
0.55,74.88256055
0.55,74.86616611
0.56,74.86670026
0.56,74.84818364
0.57,74.84874307
0.57,74.82806315
0.58,74.8286471
0.58,74.80576687
0.59,74.80637457
0.59,74.78126075
0.6,74.78189141
0.6,74.75451413
0.61,74.75516697
0.61,74.72549944
0.62,74.72617366
0.62,74.69419201
0.63,74.69488677
0.63,74.66056975
0.64,74.66128426
0.64,74.62461305
0.65,74.62534656
0.65,74.58630463
0.66,74.58705639
0.66,74.54562931
0.67,74.5463986
0.67,74.502574
0.68,74.50336007
0.68,74.45712734
0.69,74.45792958
0.69,74.40927994
0.7,74.41009768
0.7,74.35902395
0.71,74.35985663
0.71,74.30635325
0.72,74.3072002
0.72,74.2512631
0.73,74.25212382
0.73,74.19375025
0.74,74.19462428
0.74,74.13381294
0.75,74.13469973
0.75,74.0714506
0.76,74.07234966
0.76,74.00666388
0.77,74.00757482
0.77,73.93945476
0.78,73.94037716
0.78,73.86982633
0.79,73.8707598
0.79,73.79778272
0.8,73.79872699
0.8,73.72332927
0.81,73.72428397
0.81,73.64647229
0.82,73.64743699
0.82,73.56721899
0.83,73.56819334
0.83,73.48557748
0.84,73.48656134
0.84,73.401557
0.85,73.40255024
0.85,73.31516767
0.86,73.3161701
0.86,73.22642045
0.87,73.22743167
0.87,73.13532706
0.88,73.13634658
0.88,73.04189968
0.89,73.04292744
0.89,72.9461517
0.9,72.94718764
0.9,72.84809723
0.91,72.84914128
0.91,72.7477511
0.92,72.74880321
0.92,72.64512884
0.93,72.6461889
0.93,72.54024663
0.94,72.5413143
0.94,72.43312123
0.95,72.43419602
0.95,72.32376968
0.96,72.32485151
0.96,72.21220999
0.97,72.21329886
0.97,72.09846083
0.98,72.09955672
0.98,71.98254142
0.99,71.98364432
0.99,71.86447152
1,71.86558142
1,71.74427142
1.01,71.74538829
1.01,71.62196188
1.02,71.6230857
1.02,71.49756418
1.03,71.49869487
1.03,71.37110001
1.04,71.37223725
1.04,71.24259142
1.05,71.24373473
1.05,71.1120606
1.06,71.11320985
1.06,70.97953042
1.07,70.98068563
1.07,70.84502429
1.08,70.84618549
1.08,70.708566
1.09,70.7097332
1.09,70.5701797
1.1,70.5713529
1.1,70.42988985
1.11,70.43106906
1.11,70.28772127
1.12,70.28890647
1.12,70.14369903
1.13,70.14489021
1.13,69.99784854
1.14,69.99904567
1.14,69.85019544
1.15,69.85139849
1.15,69.70076564
1.16,69.70197458
1.16,69.54958531
1.17,69.55080009
1.17,69.3966808
1.18,69.39790138
1.18,69.24207872
1.19,69.24330505
1.19,69.08580585
1.2,69.08703777
1.2,68.92788908
1.21,68.92912609
1.21,68.76835528
1.22,68.76959692
1.22,68.60723127
1.23,68.6084776
1.23,68.44454457
1.24,68.44579561
1.24,68.28032277
1.25,68.28157854
1.25,68.11459359
1.26,68.11585411
1.26,67.94738486
1.27,67.94865011
1.27,67.77872446
1.28,67.77999444
1.28,67.60864035
1.29,67.60991505
1.29,67.43716057
1.3,67.43843994
1.3,67.26431316
1.31,67.26559719
1.31,67.09012624
1.32,67.09141488
1.32,66.91462792
1.33,66.91592113
1.33,66.73784633
1.34,66.7391439
1.34,66.55980651
1.35,66.56110846
1.35,66.38053648
1.36,66.38184297
1.36,66.20006458
1.37,66.20137567
1.37,66.018419
1.38,66.01973474
1.38,65.83562791
1.39,65.83694835
1.39,65.65171941
1.4,65.65304457
1.4,65.46672153
1.41,65.46805143
1.41,65.28066222
1.42,65.28199687
1.42,65.09356937
1.43,65.09490875
1.43,64.90547074
1.44,64.90681484
1.44,64.716394
1.45,64.7177428
1.45,64.52636671
1.46,64.52772017
1.46,64.3354163
1.47,64.3367744
1.47,64.14357009
1.48,64.14493278
1.48,63.95085525
1.49,63.95222248
1.49,63.75729881
1.5,63.75867051
1.5,63.56292763
1.51,63.56430376
1.51,63.36776844
1.52,63.36914892
1.52,63.17184778
1.53,63.17323256
1.53,62.97519205
1.54,62.97658103
1.54,62.77782742
1.55,62.77922055
1.55,62.57977993
1.56,62.58117711
1.56,62.3810754
1.57,62.38247655
1.57,62.18173945
1.58,62.18314448
1.58,61.9817975
1.59,61.98320632
1.59,61.78127478
1.6,61.7826873
1.6,61.58019628
1.61,61.58161239
1.61,61.37858677
1.62,61.38000626
1.62,61.17647061
1.63,61.17789338
1.63,60.97387214
1.64,60.9752981
1.64,60.77081547
1.65,60.77224456
1.65,60.56732452
1.66,60.56875663
1.66,60.36342292
1.67,60.36485798
1.67,60.15913409
1.68,60.160572
1.68,59.95448118
1.69,59.95592184
1.69,59.7494871
1.7,59.75093041
1.7,59.5441745
1.71,59.54562035
1.71,59.33856577
1.72,59.34001407
1.72,59.13268305
1.73,59.1341337
1.73,58.92654822
1.74,58.9280011
1.74,58.72018289
1.75,58.72163789
1.75,58.51360839
1.76,58.51506541
1.76,58.30684581
1.77,58.30830473
1.77,58.09991595
1.78,58.10137667
1.78,57.89283935
1.79,57.89430175
1.79,57.68563628
1.8,57.68710025
1.8,57.47832672
1.81,57.47979214
1.81,57.27093039
1.82,57.27239715
1.82,57.06346673
1.83,57.06493468
1.83,56.85595481
1.84,56.85742385
1.84,56.64841351
1.85,56.64988353
1.85,56.44086145
1.86,56.44233235
1.86,56.23331699
1.87,56.23478865
1.87,56.02579817
1.88,56.02727049
1.88,55.81832279
1.89,55.81979565
1.89,55.61090834
1.9,55.61238164
1.9,55.40357206
1.91,55.40504569
1.91,55.19633089
1.92,55.19780473
1.92,54.9892015
1.93,54.99067545
1.93,54.78220027
1.94,54.78367422
1.94,54.57534334
1.95,54.57681717
1.95,54.36864653
1.96,54.37012014
1.96,54.1621254
1.97,54.16359869
1.97,53.95579526
1.98,53.95726811
1.98,53.74967111
1.99,53.75114342
1.99,53.54376771
2,53.54523937
2,53.33809952
2.01,53.33957043
2.01,53.13268076
2.02,53.13415081
2.02,52.92752535
2.03,52.92899444
2.03,52.72264698
2.04,52.72411501
2.04,52.51805905
2.05,52.51952591
2.05,52.3137747
2.06,52.3152403
2.06,52.10980681
2.07,52.11127105
2.07,51.90616802
2.08,51.90763079
2.08,51.70287067
2.09,51.70433188
2.09,51.49992688
2.1,51.50138644
2.1,51.29734851
2.11,51.29880632
2.11,51.09514716
2.12,51.09660313
2.12,50.89333418
2.13,50.89478821
2.13,50.69192067
2.14,50.69337268
2.14,50.49091749
2.15,50.49236739
2.15,50.29033527
2.16,50.29178296
2.16,50.09018436
2.17,50.09162976
2.17,49.89047492
2.18,49.89191794
2.18,49.69121683
2.19,49.69265739
2.19,49.49241976
2.2,49.49385776
2.2,48.15582549
2.21,49.30223175
2.21,47.96350373
2.22,49.10434215
2.22,47.77163835
2.23,47.77192059
2.23,47.58023702
2.24,47.58052379
2.24,47.38931283
2.25,47.38960174
2.25,47.19887166
2.26,47.19916289
2.26,47.00892199
2.27,47.00921548
2.27,46.81947186
2.28,46.81976753
2.28,46.63052908
2.29,46.63082686
2.29,46.44210125
2.3,46.44240107
2.3,46.25419576
2.31,46.25449757
2.31,46.06681982
2.32,46.06712353
2.32,45.8799804
2.33,45.88028596
2.33,45.6936843
2.34,45.69399163
2.34,45.50793812
2.35,45.50824715
2.35,45.32274824
2.36,45.32305892
2.36,45.13812089
2.37,45.13824099
2.37,44.95348882
2.38,44.95357042
2.38,44.76893506
2.39,44.76901849
2.39,44.58451145
2.4,44.58459666
2.4,44.40022917
2.41,44.40031614
2.41,44.21609921
2.42,44.21618794
2.42,44.03213236
2.43,44.03222283
2.43,43.84833919
2.44,43.84843141
2.44,43.66473004
2.45,43.66482402
2.45,43.48131508
2.46,43.48141082
2.46,43.29810425
2.47,43.29820177
2.47,43.11510728
2.48,43.11520659
2.48,42.9323337
2.49,42.9323337
2.49,42.9323337
2.5,42.9323337
2.5,42.9323337
2.51,42.9323337
2.51,42.9323337
2.52,42.9323337
2.52,42.9323337
2.53,42.9323337
2.53,42.9323337
2.54,42.9323337
2.54,42.9323337
2.55,42.9323337
2.55,42.9323337
2.56,42.9323337
2.56,42.9323337
2.57,42.9323337
2.57,42.9323337
2.58,42.9323337
2.58,42.9323337
2.59,42.9323337
2.59,42.9323337
2.6,42.9323337
2.6,42.9323337
2.61,42.9323337
2.61,42.9323337
2.62,42.9323337
2.62,42.9323337
2.63,42.9323337
2.63,42.9323337
2.64,42.9323337
2.64,42.9323337
2.65,42.9323337
2.65,42.9323337
2.66,42.9323337
2.66,42.9323337
2.67,42.9323337
2.67,42.9323337
2.68,42.9323337
2.68,42.9323337
2.69,42.9323337
2.69,42.9323337
2.7,42.9323337
2.7,42.9323337
2.71,42.9323337
2.71,42.9323337
2.72,42.9323337
2.72,42.9323337
2.73,42.9323337
2.73,42.9323337
2.74,42.9323337
2.74,42.9323337
2.75,42.9323337
2.75,42.9323337
2.76,42.9323337
2.76,42.9323337
2.77,42.9323337
2.77,42.9323337
2.78,42.9323337
2.78,42.9323337
2.79,42.9323337
2.79,42.9323337
2.8,42.9323337
2.8,42.9323337
2.81,42.9323337
2.81,42.9323337
2.82,42.9323337
2.82,42.9323337
2.83,42.9323337
2.83,42.9323337
2.84,42.9323337
2.84,42.9323337
2.85,42.9323337
2.85,42.9323337
2.86,42.9323337
2.86,42.9323337
2.87,42.9323337
2.87,42.9323337
2.88,42.9323337
2.88,42.9323337
2.89,42.9323337
2.89,42.9323337
2.9,42.9323337
2.9,42.9323337
2.91,42.9323337
2.91,42.9323337
2.92,42.9323337
2.92,42.9323337
2.93,42.9323337
2.93,42.9323337
2.94,42.9323337
2.94,42.9323337
2.95,42.9323337
2.95,42.9323337
2.96,42.9323337
2.96,42.9323337
2.97,42.9323337
2.97,42.9323337
2.98,42.9323337
2.98,42.9323337
2.99,42.9323337
2.99,42.9323337
3,42.9323337
3,42.9323337
3.01,42.9323337
3.01,42.9323337
3.02,42.9323337
3.02,42.9323337
3.03,42.9323337
3.03,42.9323337
3.04,42.9323337
3.04,42.9323337
3.05,42.9323337
3.05,42.9323337
3.06,42.9323337
3.06,42.9323337
3.07,42.9323337
3.07,42.9323337
3.08,42.9323337
3.08,42.9323337
3.09,42.9323337
3.09,42.9323337
3.1,42.9323337
3.1,42.9323337
3.11,42.9323337
3.11,42.9323337
3.12,42.9323337
3.12,42.9323337
3.13,42.9323337
3.13,42.9323337
3.14,42.9323337
3.14,42.9323337
3.15,42.9323337
3.15,42.9323337
3.16,42.9323337
3.16,42.9323337
3.17,42.9323337
3.17,42.9323337
3.18,42.9323337
3.18,42.9323337
3.19,42.9323337
3.19,42.9323337
3.2,42.9323337
3.2,42.9323337
3.21,42.9323337
3.21,42.9323337
3.22,42.9323337
3.22,42.9323337
