0,0
1E-05,6.074920096
1E-05,6.074920096
2E-05,24.8417635
2E-05,24.8417635
3E-05,43.6086069
3E-05,43.6086069
4E-05,62.3754503
4E-05,62.3754503
5E-05,81.1422937
5E-05,81.1422937
6E-05,99.90913711
6E-05,99.90913711
7E-05,118.6759805
7E-05,118.6759805
8E-05,137.4428239
8E-05,137.4428239
9E-05,156.2096673
9E-05,156.2096673
1E-04,174.9765107
1E-04,174.9765107
0.00011,193.7433541
0.00011,193.7433541
0.00012,212.5101975
0.00012,212.5101975
0.00013,231.2770409
0.00013,231.2770409
0.00014,250.0438843
0.00014,250.0438843
0.00015,268.8107277
0.00015,268.8107277
0.00016,287.5775711
0.00016,287.5775711
0.00017,306.3444145
0.00017,306.3444145
0.00018,325.1112579
0.00018,325.1112579
0.00019,343.8781013
0.00019,343.8781013
0.0002,362.6449447
0.0002,362.6449447
0.00021,381.4117881
0.00021,381.4117881
0.00022,400.1786315
0.00022,400.1786315
0.00023,418.9454749
0.00023,418.9454749
0.00024,437.7123183
0.00024,437.7123183
0.00025,456.4791617
0.00025,456.4791617
0.00026,475.2460051
0.00026,475.2460051
0.00027,494.0128485
0.00027,494.0128485
0.00028,512.7796919
0.00028,512.7796919
0.00029,531.5465353
0.00029,531.5465353
0.0003,550.3133787
0.0003,550.3133787
0.00031,562.3997344
0.00031,562.3997344
0.00032,562.2706602
0.00032,562.2706602
0.00033,562.141586
0.00033,562.141586
0.00034,562.0125118
0.00034,562.0125118
0.00035,561.8834376
0.00035,561.8834376
0.00036,561.7543634
0.00036,561.7543634
0.00037,561.6252892
0.00037,561.6252892
0.00038,561.496215
0.00038,561.496215
0.00039,561.3671408
0.00039,561.3671408
0.0004,561.2380666
0.0004,561.2380666
0.00041,561.1089924
0.00041,561.1089924
0.00042,560.9799182
0.00042,560.9799182
0.00043,560.850844
0.00043,560.850844
0.00044,560.7217698
0.00044,560.7217698
0.00045,560.5926956
0.00045,560.5926956
0.00046,560.4636214
0.00046,560.4636214
0.00047,560.3345472
0.00047,560.3345472
0.00048,560.205473
0.00048,560.205473
0.00049,560.0763988
0.00049,560.0763988
0.0005,559.9473246
0.0005,559.9473246
0.00051,559.8182504
0.00051,559.8182504
0.00052,559.6891762
0.00052,559.6891762
0.00053,559.560102
0.00053,559.560102
0.00054,559.4310278
0.00054,559.4310278
0.00055,559.3019536
0.00055,559.3019536
0.00056,559.1728794
0.00056,559.1728794
0.00057,559.0438052
0.00057,559.0438052
0.00058,558.914731
0.00058,558.914731
0.00059,558.7856568
0.00059,558.7856568
0.0006,558.6565826
0.0006,558.6565826
0.00061,558.5275084
0.00061,558.5275084
0.00062,558.3984342
0.00062,558.3984342
0.00063,558.26936
0.00063,558.26936
0.00064,558.1402858
0.00064,558.1402858
0.00065,558.0112116
0.00065,558.0112116
0.00066,557.8821374
0.00066,557.8821374
0.00067,557.7530632
0.00067,557.7530632
0.00068,557.623989
0.00068,557.623989
0.00069,557.4949148
0.00069,557.4949148
0.0007,557.3658406
0.0007,557.3658406
0.00071,557.2367664
0.00071,557.2367664
0.00072,557.1076922
0.00072,557.1076922
0.00073,556.978618
0.00073,556.978618
0.00074,556.8495438
0.00074,556.8495438
0.00075,556.7204696
0.00075,556.7204696
0.00076,556.5913954
0.00076,556.5913954
0.00077,556.4623212
0.00077,556.4623212
0.00078,556.333247
0.00078,556.333247
0.00079,556.2041728
0.00079,556.2041728
0.0008,556.0750986
0.0008,556.0750986
0.00081,555.9460244
0.00081,555.9460244
0.00082,555.8169502
0.00082,555.8169502
0.00083,555.687876
0.00083,555.687876
0.00084,555.5588018
0.00084,555.5588018
0.00085,555.4297276
0.00085,555.4297276
0.00086,555.3006534
0.00086,555.3006534
0.00087,555.1715792
0.00087,555.1715792
0.00088,555.042505
0.00088,555.042505
0.00089,554.9134308
0.00089,554.9134308
0.0009,554.7843566
0.0009,554.7843566
0.00091,554.6552824
0.00091,554.6552824
0.00092,554.5262082
0.00092,554.5262082
0.00093,554.397134
0.00093,554.397134
0.00094,554.2680598
0.00094,554.2680598
0.00095,554.1389856
0.00095,554.1389856
0.00096,554.0099114
0.00096,554.0099114
0.00097,553.8808372
0.00097,553.8808372
0.00098,553.751763
0.00098,553.751763
0.00099,553.6226888
0.00099,553.6226888
0.001,553.4936146
0.001,553.4936146
0.00101,553.3645404
0.00101,553.3645404
0.00102,553.2354662
0.00102,553.2354662
0.00103,553.106392
0.00103,553.106392
0.00104,552.9773178
0.00104,552.9773178
0.00105,552.8482436
0.00105,552.8482436
0.00106,552.7191694
0.00106,552.7191694
0.00107,552.5900952
0.00107,552.5900952
0.00108,552.461021
0.00108,552.461021
0.00109,552.3319468
0.00109,552.3319468
0.0011,552.2028726
0.0011,552.2028726
0.00111,552.0737984
0.00111,552.0737984
0.00112,551.9447242
0.00112,551.9447242
0.00113,551.81565
0.00113,551.81565
0.00114,551.6865758
0.00114,551.6865758
0.00115,551.5575016
0.00115,551.5575016
0.00116,551.4284274
0.00116,551.4284274
0.00117,551.2993532
0.00117,551.2993532
0.00118,551.170279
0.00118,551.170279
0.00119,551.0412048
0.00119,551.0412048
0.0012,550.9121306
0.0012,550.9121306
0.00121,550.7830564
0.00121,550.7830564
0.00122,550.6539822
0.00122,550.6539822
0.00123,550.524908
0.00123,550.524908
0.00124,550.3958338
